x,y,class
-0.00062657,-0.00019677,2
-0.0012547,3.39E-05,2
-0.0021665,-0.0010785,2
-0.0029404,-0.00051631,2
-0.0028263,-0.00038002,2
-0.00082984,-0.001573,2
-0.00020666,-0.0002398,2
-0.0022757,-0.00069538,2
-0.0016933,-0.00054522,2
-0.0021544,-0.0012124,2
-0.0027722,-0.00094566,2
-0.0014821,-0.0011515,2
-0.0029265,-0.00042335,2
-0.0022444,-7.55E-05,2
-0.00099871,-0.0020036,2
-0.0023468,-0.00049646,2
-0.0012457,-0.00041042,2
0.00060084,0.00052462,2
-0.00086765,-0.00098706,2
-0.0020696,-0.00071075,2
-0.0018928,-0.0002517,2
-0.0027852,-0.00072035,2
0.0003351,-0.00094323,2
-0.00069254,-0.0013227,2
-0.0021431,-0.00092752,2
-0.0013253,0.0003039,2
-0.0025356,-0.00096524,2
-0.0018945,-0.001486,2
-0.0020035,-0.00051255,2
-0.0019184,6.52E-05,2
0.00094744,0.00017812,2
-0.0025727,-0.00048114,2
-0.0016983,-0.0013056,2
-0.0012776,-0.0012896,2
0.00032834,0.00097763,2
-0.0013496,-0.00031752,2
-0.0015844,-0.0013863,2
-0.0018537,-0.0001551,2
-0.0017033,-0.00092741,2
-0.00036788,-0.00014005,2
-0.0013959,-0.00091913,2
-0.0024285,-0.00014601,2
6.08E-05,0.00037977,2
-0.0015132,-0.00048133,2
2.19E-05,-0.00099472,2
-0.0022426,-0.0014444,2
-0.0020758,0.00033398,2
-0.00079654,-0.0010279,2
-0.0013544,-0.00079988,2
-0.0018605,-0.0018658,2
-0.0021385,-0.0018166,2
-0.0018995,-0.00074712,2
-0.0010828,-0.0015406,2
